gene_symbol	log2FC_A2780	SE_A2780	pval_A2780	padj_A2780	log2FC_PEO1	SE_PEO1	pval_PEO1	padj_PEO1	log2FC_UWB_BRCAdef	SE_UWB_BRCAdef	pval_UWB_BRCAdef	padj_UWB_BRCAdef
RBMS1	0.4100206948733338	0.056221023308971496	2.0168305822410225e-6	3.788025671446409e-6	0.28054390606892676	0.06135905915367859	0.0032595752514872	0.01858293932033426	-0.31271474050172676	0.09722667581738106	0.00108352972790705	0.00323344276476668
RBMS2	-1.5606793931993317	0.029022206571486235	3.144283318539889e-19	5.1988234588266836e-18	0.6640830279369601	0.0658542925148169	3.753249579405843e-5	0.00140099423675271	-0.2923626532048429	0.09764850843248687	0.00236462561954562	0.00648521468321853
RBMS3	-3.5697734495769464	0.04789896199329166	1.908571091779201e-21	5.938449947296061e-20	0.0478153420580445	0.09748757004611146	0.6402215236448934	0.7551862513463345	-0.4146007048891142	0.17137195225459126	0.0110462050595683	0.02513011651051788
RBMS3-AS3	NA	NA	NA	NA	NA	NA	NA	NA	-0.39281738063017696	0.4340501550762022	0.20849047880670216	0.30834252712918897
RBMX	0.5103783206325057	0.056334134218207335	1.244150047692507e-7	2.6248858097812977e-7	-0.14593851757667853	0.07614264497783989	0.10088827361468428	0.20246812007269505	0.05575899858777521	0.08777635192916254	0.5215309757318048	0.6350901770092368
RBMX2	-0.03292902737639558	0.04742376182580583	0.4976055172359817	0.5466564876441365	0.1437645367196141	0.07685694636457865	0.10771262266891064	0.2118636765998557	-0.21008839074412183	0.1396719929968381	0.12040414253412755	0.19704068171270245
RBMXL1	-0.00969898230494159	0.060026663838011744	0.8736993188566028	0.8893776114054691	-0.5691771107179873	0.07877902426277199	2.69841655344954e-4	0.00399942336209861	-0.8700673402172494	0.1356964358061994	4.6395135557849266e-11	5.574652047434343e-10
RBMXL2	0.05923955836410566	0.02820030215266016	0.05219331346340949	0.06692306389428522	NA	NA	NA	NA	NA	NA	NA	NA
RBP1	0.01115086998671964	0.023055928212442095	0.635314687300166	0.6764573428299553	-0.8891196004632627	0.1819055333867507	0.00231567192535232	0.01481375214971533	-2.0886234797578425	0.20087672799345865	2.3060160607040982e-26	1.2936832753455392e-24
RBP2	-0.03460239040692572	0.06065589262298666	0.5764329827633039	0.6213754541066974	NA	NA	NA	NA	NA	NA	NA	NA
RBP3	0.35261617621175156	0.03791216721862358	8.75799803057632e-8	1.8744219489922045e-7	NA	NA	NA	NA	NA	NA	NA	NA
RBP4	3.3466643706666264	0.07527593014183122	6.1195383321697655e-18	7.364317548167737e-17	NA	NA	NA	NA	NA	NA	NA	NA
RBP5	0.13609609486407723	0.12421520289535022	0.28975649090198935	0.3357779829540788	-0.2509651061028271	0.07918882041670093	0.01781446647008967	0.05770177193989755	-0.06892867183350591	0.333930729505814	0.7983279460966332	0.8601520625252634
RBP7	1.0769868548797277	0.03679532856333517	4.016652422816716e-15	2.5618865525427516e-14	0.96738502665128	0.16099029294788783	7.646303138741687e-4	0.00742307881434019	0.2558715131679039	0.11464418351697096	0.02267670555561458	0.04702382026450442
RBPJ	-0.20810377512668457	0.08203374393012891	0.02221126937436204	0.02953578158607788	0.05839679502804795	0.08627722688020374	0.5222890600275796	0.6591410662895605	0.09620030926413443	0.09347738181397136	0.29756278567589683	0.41089128552264115
RBPJL	-0.1414591422576912	0.03275448303150772	5.51434869319263e-4	8.400322912123683e-4	NA	NA	NA	NA	NA	NA	NA	NA
RBPMS	2.2631825207521463	0.06156135612222644	1.1774682670389791e-16	1.0350221807225546e-15	-0.80853297651411	0.09370675997718024	9.550444591920508e-5	0.00227066382487205	0.5279484868966142	0.27537298986878517	0.03018873070218641	0.06049340839209086
RBPMS2	-4.80874594447177	0.04554646932277563	8.137129141658626e-24	5.542673062437896e-22	NA	NA	NA	NA	1.570915582934755	0.3974651381117874	8.627178097541003e-6	4.101840570556251e-5
RBSN	-0.2732367960865889	0.02933256560041362	8.579663907413744e-8	1.8382612418580678e-7	NA	NA	NA	NA	0.42353065688236846	0.11220284115688324	1.1680566934556512e-4	4.348816214549917e-4
RBX1	0.02558465692096767	0.033801370847308415	0.4603118926172107	0.5097733160127369	0.03724224435191292	0.07639408023091582	0.6422142058178415	0.7564360806779983	0.03920842422749197	0.1181794914072164	0.7376530993050732	0.8149746813244162
RC3H1	-0.99056149668403	0.05985213067191525	2.3468723258864108e-11	7.803151446153047e-11	0.2499530256900533	0.07001164412160482	0.01063614929985017	0.04014366663196739	-0.24995516801027612	0.13431064863078077	0.055210135098575	0.1017723512616766
RC3H2	0.00989995405515919	0.05601581239397559	0.8619763534165845	0.8788641754016867	-0.2174056314607169	0.10639117929558431	0.08425311284414493	0.17673268163471872	-0.03243724286767274	0.1034139059329624	0.7487503353864495	0.8235916075489128
RCAN1	-0.46130131753801296	0.053842509982412905	2.601502535444911e-7	5.324945786091092e-7	0.07061880993554892	0.14144394209989455	0.6343491540196176	0.7503935365763674	-0.2220320813988743	0.17095147333268718	0.172797386078568	0.26428688964353325
RCAN2	-7.893655438815858e-5	0.013168184962549626	0.9952926273238484	0.995970081182492	-0.04318760437450594	0.07547851036561232	0.5867936418409312	0.7124260746728691	1.3806461335619793	0.239335220037826	1.1859939048262986e-9	1.13052232633016e-8
RCAN3	-0.12547210510009776	0.06470852631066247	0.07068660604404692	0.08938167315288674	-0.07258712754317376	0.09064533177791367	0.45206023886950586	0.5952651403616361	0.6991680768984676	0.2243270783984285	7.669235415957326e-4	0.00236726275107107
RCBTB1	-0.49710017746869406	0.04385416457881425	5.746691596225178e-9	1.4106460712481509e-8	0.2825164158834772	0.08049562797292253	0.01147857895819411	0.04226551477800156	-0.3131202223906167	0.15584743399531495	0.03640280513265653	0.07129574288797051
RCBTB2	1.1748770197878875	0.05872063012430483	1.3563855749614894e-12	5.455849136678202e-12	0.33118877144329095	0.099572695482651	0.01451761988898324	0.05010693078187907	0.32220832685660566	0.18852027644959893	0.07009474134471962	0.12472975119685668
RCC1	0.7011341044165196	0.04339697853258814	3.358273981496916e-11	1.0935154961529823e-10	-0.05064161151794533	0.10609553830502029	0.6490587142046575	0.7615916139277593	-0.12492865760314233	0.09524239604851684	0.18284114501306928	0.27658544522514356
RCC1L	0.7513009799644577	0.12341322242180951	1.704652732968731e-5	2.9506950073620835e-5	NA	NA	NA	NA	-0.11665558693001908	0.14808238695374396	0.41430675650494625	0.5338543963789758
RCC2	0.34294844189475615	0.03240521796068137	1.5010353214664698e-8	3.4949538262256115e-8	-0.1635347374047953	0.140042523001715	0.28471545732060943	0.4274166995027166	0.2560486625988581	0.09318428469970252	0.00537836585893306	0.01336013052277738
RCCD1	1.1500590372813535	0.08225077296364439	2.8239065111357385e-10	8.137758684981493e-10	0.3521861459808573	0.0923857569889204	0.00788321789078611	0.03275934492828487	-0.1206594580545666	0.1501964348950735	0.40445057142461216	0.5243485748312788
RCE1	0.325695801565951	0.06425842284495008	1.2074149536558276e-4	1.9472725671812883e-4	-0.19960248411050596	0.07389708359107157	0.03346659922621297	0.09057273754696137	0.5462476121862235	0.17650565320789963	0.00113000126320962	0.00335867447241871
RCHY1	-1.4138817823082424	0.057708069119786855	6.192945302358482e-14	3.1207066844960973e-13	0.17349168200409348	0.16390117252850614	0.32826838684040166	0.4741583906272649	-0.25879679182952553	0.15898189969504706	0.08960269924758589	0.1537955311572776
RCL1	-0.00140300582547148	0.04022740382718878	0.9726175106711624	0.9764920397940272	-0.21443524074546616	0.2446536975980968	0.41256982963405125	0.5573599370697476	-0.8004604916410117	0.1511423491635228	4.27237688938976e-8	3.152816740816998e-7
RCN1	-0.8846644341784788	0.03645868477865336	7.181577216234686e-14	3.57700127749329e-13	-0.10340915133853824	0.14704032038615536	0.506745738932931	0.6452390011880782	-0.03132811786896894	0.09973652245645674	0.7478615787640908	0.8230000302900617
RCN2	-0.5562000283081119	0.0904148013548509	1.5145264604581467e-5	2.632700346379212e-5	-0.15450828331717403	0.1238697331216403	0.25613509989306377	0.3961458163680344	-0.2491320267368001	0.13411507103091058	0.05560876026587305	0.10242272483895563
RCN3	-2.7290295916219045	0.09673335413410597	7.086259422544765e-15	4.2857658118798336e-14	NA	NA	NA	NA	0.2769304087378755	0.4853823894591708	0.36310458875805246	0.4815142780005962
RCOR1	-0.5998570830919614	0.054248196550233156	8.142184438448531e-9	1.9578086120091186e-8	0.2889910025870335	0.21500396805127736	0.2247656955258668	0.3607025580284519	-0.7893955241045726	0.11133396980172013	5.041627510143519e-13	8.035799774823455e-12
RCOR2	-2.9760215067212803	0.07463155850046571	3.3285899146875675e-17	3.3517684517647295e-16	-1.3281057615269702	0.061860562319787094	3.46348389362813e-7	1.436479944882267e-4	-1.9265705954057375	0.41815465065368296	3.445836814826285e-7	2.1573695130264403e-6
RCOR3	-0.6940958982489693	0.06021987304119815	4.5412100016575135e-9	1.1298269193236756e-8	0.35156726567600605	0.1416759705300603	0.04538719440490702	0.11234685007620472	-0.951360833051329	0.16466307148428427	2.073432609589534e-9	1.9112701534331793e-8
RCSD1	1.0077072578736874	0.02434751368315558	1.8651398410799554e-17	1.9930222335755651e-16	NA	NA	NA	NA	NA	NA	NA	NA
RCVRN	-0.0261682079146433	0.020123870906011133	0.2122446713788416	0.25169190646404005	NA	NA	NA	NA	NA	NA	NA	NA
RD3	-0.02495542667528695	0.014917818062055227	0.11415990678410164	0.14083979548847	NA	NA	NA	NA	NA	NA	NA	NA
RD3L	-0.01576448970852824	0.014236700912751721	0.2848360195471886	0.3304449961762019	NA	NA	NA	NA	NA	NA	NA	NA
RDH10	-5.5442370932302865	0.033851361882265583	8.305162269651908e-27	1.902852893002584e-24	-0.04514963603213218	0.15647486726288676	0.782084727222482	0.8604195137864683	-0.4691908059144325	0.18263587007246967	0.00657660580483449	0.0159468681730859
RDH11	-0.1521872988277604	0.03735482545022605	9.150925126399566e-4	0.00136663524151308	0.7984764231471426	0.18220031528512717	0.00403101307412808	0.02136147662503529	-0.67477183619497	0.11156068759957466	6.79209881714385e-10	6.771333164709271e-9
RDH12	-0.0174165475793506	0.027755853774509523	0.5393574083096666	0.5869683176484571	0.0989431314791676	0.069560960977829	0.20194244093518393	0.33450217279822847	NA	NA	NA	NA
RDH13	0.22750469495829503	0.10041215769749644	0.037985068316061583	0.04934702321295717	-0.1851499213896708	0.12528625045773806	0.18707659188692813	0.3172334575200141	0.361772003810785	0.28308755586002243	0.14379306683576468	0.2283068657043405
RDH14	-0.1649708946784898	0.08873170225996087	0.08184295524955734	0.1027010040908095	-0.19330196619982895	0.06553815753662195	0.0238659943130252	0.0711974347827731	NA	NA	NA	NA
RDH16	0.09639342684434472	0.043585694823422075	0.04219199179672332	0.05457119642799067	NA	NA	NA	NA	NA	NA	NA	NA
RDH5	-0.8194800998298926	0.11795576000686404	3.645137264747049e-6	6.6980014190883695e-6	0.29836702603499543	0.08808957028696948	0.01342058495710182	0.04741664789268512	NA	NA	NA	NA
RDH8	-0.01251463327739522	0.020227937670644916	0.5449994652420931	0.5921951567997663	NA	NA	NA	NA	NA	NA	NA	NA
RDM1	3.5870213726132407	0.08039103168823945	5.784255104346419e-18	6.975107898214594e-17	0.5501560178221712	0.18885923509756636	0.0250665978242936	0.07370409060939892	0.16586199613452446	0.22277525295352305	0.4204406917170287	0.5400687490155874
RDM1P5	NA	NA	NA	NA	NA	NA	NA	NA	-0.02459997484682352	0.5164903326150427	0.9135390862053644	0.9426894631649764
RDX	-1.0644723937821627	0.06493437890680952	2.7049692723612494e-11	8.924830354029768e-11	0.37670239899983127	0.07302821313421612	0.00174657471147569	0.012351880490555	-0.5126063703802712	0.10894720901190046	1.587635619214624e-6	8.752966788287176e-6
REC114	-0.01628316708297762	0.01681708257047959	0.3475993044281527	0.3963833808257554	NA	NA	NA	NA	NA	NA	NA	NA
REC8	-0.5195978611692331	0.06385691486061593	5.079499376565217e-7	1.0093774273638608e-6	-3.9812435540337106	0.11211728515987471	1.4350990649707162e-8	2.380829348786418e-5	-3.2390884421766932	0.20685259850093624	1.5505638970819508e-56	3.85228985986138e-54
RECK	-1.1765590668557866	0.06941763650762595	1.6452956485822647e-11	5.6024523899417705e-11	0.10623764066201936	0.07864288911990662	0.22270488111484543	0.3585901628303415	-0.326128299957286	0.25262805725984694	0.14987569465677697	0.235930239642751
RECQL	0.7191841532963359	0.055582193555497414	8.703026780216051e-10	2.348406216833459e-9	-0.00245752433462342	0.09999219564836442	0.9811435721799796	0.9892309538315524	-0.08776253547264927	0.11867446494332017	0.4490158768777026	0.5681005169384967
RECQL4	2.031125602260393	0.08603919547992986	1.0937343449765749e-13	5.256241164281323e-13	-1.6174207886230043	0.08619820661034718	8.078144328262242e-7	2.1929958720960644e-4	0.9092287222634244	0.5488754831422884	0.0189487419466089	0.04026961424960251
RECQL5	0.1324129145581554	0.03613399505406476	0.00215181226798168	0.00311881958854197	-0.2068474302636747	0.08934617319319664	0.05733462235340067	0.1336345998062169	0.6216829048214032	0.1757017542455887	2.011190296301006e-4	7.083517218205073e-4
REEP1	-1.9892839400936095	0.05993190369928467	5.744167346459954e-16	4.3933088943457896e-15	-0.6454193635051402	0.08193425882062365	1.633339428742668e-4	0.00305354277187877	1.004947947843042	0.2398102300622136	6.775597700572635e-6	3.2833329786180456e-5
REEP2	-2.282078260605946	0.08849031836059633	2.8212798790683024e-14	1.508273322015848e-13	0.02177449040967549	0.16718563339026712	0.9003884000669693	0.9383845273437904	1.3629284441996454	0.7447970436558381	0.00601026778334211	0.01473108539694186
REEP3	-0.8453047312857893	0.068368486231134007	1.6731451082604475e-9	4.3703917678310365e-09	0.05802612922827688	0.06849253198613543	0.4275420446629128	0.5713386633537941	-0.5326919959360198	0.10570869479929616	2.8254918360576186e-7	1.8014092960478149e-6
REEP4	0.22441091398226745	0.07012415812541552	0.0056848698164839	0.00795656273720024	-0.29330595218643474	0.15552194072799688	0.10538384165797612	0.20862982495296228	0.6115548256607026	0.20949457094176205	0.00173987569093267	0.00493164330215108
REEP5	-0.7964708802546703	0.05894509759908177	4.6475117752661846e-10	1.3014508371308892e-9	-0.6748540112978052	0.0822329477320091	1.2842738409991168e-4	0.00267068143732003	0.4228440514433302	0.09939263569121828	1.5411164397169792e-5	6.995810474028468e-5
REEP6	0.1323529363773197	0.0661748089768437	0.0631023156224529	0.0802111861237347	1.5701956236240548	0.11414695951390723	5.603113444898707e-6	5.503953081959381e-4	2.628963832697472	0.30263988130864977	2.9089195808096503e-19	9.272995779802983e-18
REG3A	-0.01693056699603352	0.019029302057074916	0.38705176532448304	0.4365963710904431	NA	NA	NA	NA	NA	NA	NA	NA
REG3G	-0.01861803595097205	0.02038643718368016	0.3749199447121514	0.4242211605417165	NA	NA	NA	NA	NA	NA	NA	NA
REL	-0.06230007673637461	0.07247596543369657	0.4029468387475969	0.45244323632797245	-0.02304915913369409	0.062138289573500705	0.7227024441315406	0.8188028089477191	-0.15111001531799562	0.12975864829980835	0.23132057069560433	0.3356786178868532
RELA	0.3977489828578955	0.04130118386574063	5.475485208046195e-8	1.1981953614531253e-7	0.5289827766057531	0.0738226865228822	2.829783906612919e-4	0.00410208771938228	0.3632694632335462	0.15354314402612668	0.01388709053320445	0.0307571446194589
RELB	-1.869195951306572	0.09159864506692056	1.006068770106791e-12	4.130571385204563e-12	0.07025499067016217	0.07722803452222547	0.396064063723773	0.541392706716072	-0.21857559001277993	0.2541384149539602	0.33643930640159775	0.4528679071033546
RELCH	NA	NA	NA	NA	NA	NA	NA	NA	-0.14856110843690082	0.12147458706815356	0.21022292612496216	0.31038668424751514
RELL1	-0.6582056552582745	0.0706435623154178	8.553206888384653e-8	1.8337061116160168e-7	0.9823398109004352	0.11461063219848566	9.934786831733886e-5	0.00231962484535783	0.2413052512516718	0.1950219987911131	0.188441162221509	0.2836857815803654
RELL2	0.3477830176550516	0.09705724220938618	0.00255079396917232	0.00367266034474318	0.22263457845959023	0.07047455784525404	0.01805339558647965	0.05819413849346452	1.7966443198757465	0.47902008828326137	1.5918706273876726e-5	7.201144236957183e-5
RELN	0.03208752408157342	0.014602601968015867	0.04336524691137485	0.05603117665229786	NA	NA	NA	NA	2.3843301579331433	0.6422088868826641	1.2718411413542532e-5	5.860128803201875e-5
RELT	0.7378686993732453	0.07788675367929138	6.836843371397146e-8	1.4821281734847436e-7	0.5760493320832736	0.06867259894868362	1.1286217721028332e-4	0.0024540360317842	0.05034523024516396	0.20740815433061704	0.7964928458100785	0.8592987332933105
REM1	-0.03409819695929558	0.023005281485280343	0.1580829560042295	0.1910728631013029	NA	NA	NA	NA	NA	NA	NA	NA
REM2	-0.6507858838366548	0.09313068650371725	3.3979331960585154e-6	6.260714093458415e-6	0.0539328178802118	0.06629986233837659	0.4452604606370768	0.5883869313896977	-0.14142421413250278	0.48226792196599216	0.6123952253525875	0.7120197643157554
REN	1.1043963102438623	0.06186345201730706	7.5639476209643e-12	2.6985472988685978e-11	-0.5260202097550746	0.24841224282799085	0.0758395404199503	0.16387267409700115	-2.0512838060782093	0.9091294296830964	0.0014215320254028	0.00411576382937564
RENBP	-2.602014887010482	0.054261348551271224	1.880772363122644e-18	2.5861719431184478e-17	-0.4212726581931434	0.22102709327667255	0.102428623836894	0.2047612508379521	NA	NA	NA	NA
REP15	-0.085830356954339	0.06644654719112253	0.21514709108068847	0.2549110128170253	-0.1304747577232943	0.08202929106327134	0.1598976371161718	0.28385033668613124	0.32378586631368605	0.39009736167903936	0.27864173206567633	0.3894018205617827
REPIN1	-0.866632275370046	0.048964882307285504	8.607009966127633e-12	3.0423736690527695e-11	0.08237073117421545	0.06891778604293793	0.27456521993965893	0.4169631165947705	0.5361316064204715	0.17324839445360798	0.00115194658324	0.00341288433103777
REPS1	-0.19705298786702308	0.04448323272506116	4.388321927240991e-4	6.734409833018926e-4	0.260199090674468	0.14767002152848077	0.1256162954479028	0.2377759770959225	-0.49559258878385126	0.11572595212496002	1.1815555763235035e-5	5.469209162282613e-5
REPS2	0.546997918423346	0.06672540339088293	4.615013892324648e-7	9.207064920094022e-7	-0.03088118259406602	0.10465100411382997	0.7773025062726681	0.8575368495017887	0.3392333166177196	0.22440855269759505	0.10048022183892676	0.16956511398629454
RER1	0.06194998972663423	0.028055903589283223	0.04247783261535026	0.0549207711982418	0.11077284436967538	0.07538443214295694	0.1892570542683315	0.3195879978828837	0.2414986370280369	0.08817714167583456	0.00557472451226334	0.0137844530909867
RERE	-2.3535500582426216	0.0428740698454862	2.2791922074923644e-19	3.9114308292393275e-18	0.03205117526763335	0.08615361276375774	0.7219293534107964	0.8181687391320989	0.5827158061773251	0.13570833117844375	9.843386164466786e-6	4.626687094481506e-5
REREP3	NA	NA	NA	NA	NA	NA	NA	NA	0.24512624270370215	0.312003580348863	0.3534614988285914	0.4710011390826761
RERG	-0.02567154141209034	0.03172368280940535	0.4304806188039021	0.4799076825869473	-0.9682719165139592	0.10215812041314236	5.4516743312557926e-5	0.00176829395226601	-4.709102710958434	1.269283799737077	2.8322554471857233e-5	1.217535354555093e-4
RERGL	-0.2423663840395722	0.04436479357631983	5.56938469820235e-5	9.257993483999422e-5	NA	NA	NA	NA	NA	NA	NA	NA
RESF1	NA	NA	NA	NA	NA	NA	NA	NA	-0.25011136498920356	0.13086103525522527	0.04991887273448055	0.09334888841578132
REST	-1.0134102517433914	0.0696109922459813	1.5641478781759836e-10	4.6416647378941463e-10	0.00289624632696217	0.07348551302918846	0.9697669475848936	0.9821998571693152	0.02634112936038308	0.11141124051197054	0.8106713525184491	0.86937379435272
RET	-2.9178188542758723	0.032178724044870564	8.839409587172985e-23	4.136468539440472e-21	NA	NA	NA	NA	NA	NA	NA	NA
RETN	-0.17954430297213136	0.045864763745344046	0.00127549128121588	0.00188271562777867	NA	NA	NA	NA	NA	NA	NA	NA
RETREG1	NA	NA	NA	NA	NA	NA	NA	NA	0.3489391329663997	0.4901954423513353	0.26922680096205015	0.3789853303946406
RETREG2	NA	NA	NA	NA	NA	NA	NA	NA	0.7116532585967874	0.11371115451196302	1.7071580236574776e-10	1.872490356432154e-9
RETREG3	NA	NA	NA	NA	NA	NA	NA	NA	0.13011184686535784	0.13658268353635963	0.32758645559353955	0.44354525977076825
RETSAT	0.2532368651103667	0.04515075155334565	4.206243499160567e-5	7.060565919333084e-5	0.32850298025175606	0.099857438838676	0.01521825929833833	0.0515948750189577	-0.30108783516783394	0.12277966953689454	0.01184282088984587	0.02670563788616446
REV1	0.9530531546428392	0.06653028676231845	1.9817842315360223e-10	5.815475284889971e-10	-0.08852856881118276	0.08949821871614465	0.3586246731393818	0.5043444470795997	-0.04604993482267849	0.11780513689147708	0.685515266846417	0.7734221117768412
REV3L	-0.4154978184009224	0.0826230679484152	1.3065498929083435e-4	2.1002417504044645e-4	-0.5359629536022341	0.08707875996623113	6.69324753632723e-4	0.00688780858355955	-0.2651808199049917	0.1152127857159214	0.01862890032408911	0.03968688551417487
REX1BD	NA	NA	NA	NA	NA	NA	NA	NA	0.5777820005796277	0.3725879907438936	0.054000838816598	0.09978997982968028
REXO1	-0.25106011992193134	0.0865993768597833	0.01061830065597388	0.01452718574429555	0.26594579397490703	0.06288106162860094	0.00480293350115667	0.02388031971554122	1.3325783195566792	0.2992897334244233	1.2708298024459591e-6	7.160197288655202e-6
REXO2	0.8292143131396266	0.04382914501645431	3.1587248968433153e-12	1.1930255754679887e-11	0.5143176661968232	0.10667028948245164	0.00248505257086189	0.01551832703284772	-0.10115542719801786	0.08485810566323582	0.22779781194513643	0.3315194191134612
REXO4	0.4363269923646147	0.06485968426449949	5.358613056023147e-6	9.69308433654879e-6	0.7488550934483662	0.08392253511874635	7.821085249566163e-5	0.00210299248180173	0.2582623834351849	0.12049522802389442	0.02833841370038317	0.05722524206404301
REXO5	NA	NA	NA	NA	NA	NA	NA	NA	-0.6736388154094378	0.20723005162868008	5.040814184182901e-4	0.00162143081814284
RFC1	0.7223418835767257	0.059521389911999234	2.183496142727176e-9	5.640831593204398e-9	0.2741279045909897	0.12661999635511786	0.07090339799638988	0.1557767268222627	0.18421329797002	0.09368502700558688	0.04626400371481253	0.08747321726833143
RFC2	1.476363081137655	0.025594956925334936	1.0511160033080549e-19	1.9643843782161757e-18	-0.26719967152051005	0.09284367784734027	0.02628528175938811	0.07628096053438753	-0.14174976734759456	0.10341764866018505	0.16303324919343884	0.2522525435192193
RFC3	1.4061825126633742	0.05660783993853737	5.0131349035379314e-14	2.562043046587955e-13	0.03925944016088456	0.0882139038241503	0.67099890261879	0.7786945915592379	-0.15113389753464856	0.10175209265221875	0.1308470103718507	0.2111636193601697
RFC4	0.5618722822198681	0.043516468165793507	8.973244189427887e-10	2.4179925765982406e-9	0.16224457185086472	0.11557574852530247	0.20716790162779833	0.3405134235143832	-0.5245571635748943	0.09772548985291409	4.7340288056217595e-8	3.470586363727952e-7
RFC5	1.4111606935618162	0.058066314862121084	7.012734325419046e-14	3.501801838919978e-13	0.04243731810020446	0.10123396717835821	0.6888291752921722	0.792854487842077	-0.6060180109595046	0.11153554954983996	2.9318380460553737e-8	2.2276276260611026e-7
RFESD	-1.3213981742341523	0.06087229961721298	3.93314306323485e-13	1.7235099334721617e-12	-0.20583839154633315	0.08278163944077824	0.04506895703851151	0.11189311745003935	0.4679161539284132	0.47606695772136	0.15423876235925957	0.24136623759719364
RFFL	0.8722307403516099	0.043506555356750486	1.3156317334029196e-12	5.300382516714845e-12	0.33565746496252347	0.07590946547429091	0.00385540098390084	0.02075910280945671	-0.7321149205978086	0.4094999658729531	0.02344070415422746	0.04838374013213348
RFK	-1.4421946882737036	0.05923424066938433	6.817911680741255e-14	3.407410704578958e-13	-0.7672706025254028	0.09410037624242332	1.3340701107720398e-4	0.00272117497594772	-0.7429796142214395	0.14441188617224138	1.0834987791041669e-7	7.408878501764273e-7
RFLNB	-1.7823965057234663	0.04070070902100139	7.741648057368429e-18	9.117366824305327e-17	NA	NA	NA	NA	2.0501039201424773	0.20666490893058567	3.2939252553290207e-24	1.5575987340305085e-22
RFNG	-0.8911877545218703	0.06732400334236956	6.260908488329553e-10	1.7218230327530786e-9	0.18594365032072435	0.12576313125484848	0.18689345340520716	0.31708633677184805	1.5199396097582811	0.2853409086735883	1.2471656906047725e-8	1.0114319890852797e-7
RFPL1	-2.157754322229446	0.06186783252766476	2.666674732877639e-16	2.179040094369028e-15	NA	NA	NA	NA	NA	NA	NA	NA
RFPL2	-0.7020536784343994	0.06180676188046818	5.5811067992382525e-9	1.373822884779702e-8	NA	NA	NA	NA	0.2215447653393318	0.47631962469189704	0.45591863309418046	0.5744429427005265
RFPL3	-0.24562470882596604	0.05145973554453429	2.1814095486679576e-4	3.4348828327026155e-4	0.12125562615143876	0.06899227847247226	0.12641924377863403	0.2389323707416183	NA	NA	NA	NA
RFPL3S	NA	NA	NA	NA	0.13550276693919766	0.08021296411610317	0.13920173081914447	0.25650019040610217	NA	NA	NA	NA
RFPL4A	-0.07247589418693302	0.02846433598390395	0.02179610231182138	0.02901870326655745	NA	NA	NA	NA	NA	NA	NA	NA
RFPL4AL1	2.812253841076723e-4	0.057416643902732066	0.9961536927862872	0.9967186619859164	NA	NA	NA	NA	NA	NA	NA	NA
RFPL4B	0.07647522936877603	0.02514199657449815	0.0079052484618634	0.01093581066134981	NA	NA	NA	NA	NA	NA	NA	NA
RFT1	0.14200949965327236	0.03007047154181563	2.416278259537e-4	3.793537514884022e-4	0.14862910940141205	0.14897627615052675	0.3547867140537108	0.5002191149703452	-0.04009721215642643	0.11711657903583876	0.7257967559904506	0.8052903994296583
RFTN1	-0.6625817095907478	0.05832985397768353	5.578531199160797e-9	1.3733805109628074e-8	0.6391442872620723	0.101301863525206	5.828974454828212e-4	0.00632516274982163	0.5246458182808158	0.13199578520662747	4.3132429652257186e-5	1.7817598018398772e-4
